,FIPS,civil_unemploy_1990,civil_unemploy_2000,civil_unemploy_2010,median_HH_inc_1990,median_HH_inc_2000,median_HH_inc_2010,femaleHH_ns_pct_1990,femaleHH_ns_pct_2000,femaleHH_ns_pct_2010,vacant_HHunit_1990,vacant_HHunit_2000,vacant_HHunit_2010,owner_occ_pct_1990,owner_occ_pct_2000,owner_occ_pct_2010,eduattain_HS_1990,eduattain_HS_2000,eduattain_HS_2010,pctfam_pover_1990,pctfam_pover_2000,pctfam_pover_2010,healthfac_1999,healthfac_2005,healthfac_2005_1999,population_2000
739,22031,9.2,4.5,9.9,16315,28252,38007,24.10910691,18.6,18.8,16.39344262,13.5,14.1,76.3,76.7,75.4,64,40.6,41.4,24.50724638,21,16,0.509923904,0.666823566,0.156899663,25494
740,22033,5.2,4.1,7.4,27224,37224,46179,22.06537038,16.8,18.4,11.57577807,7.5,8.2,60,61.6,59.5,80.5,26.4,26.7,15.11083003,13.2,12.4,2.41733115,2.572350382,0.155019232,412852
741,22039,7.9,3.3,6.4,13797,20532,34057,17.78580296,15.5,16.6,11.3890767,10.7,12.5,69.5,69.4,67.6,48.2,30.6,37.1,31.36695573,27.2,16.6,2.398825986,2.285940058,-0.112885929,35434
742,22041,8.8,4.1,12.9,15159,22964,32311,20.9143637,16.5,17.6,10.81546049,10.1,12.5,75.6,76.3,73.5,53.7,36.5,38.1,28.84289108,23.1,23.4,1.740111932,2.163382401,0.42327047,21263
743,22043,7.1,3.8,6.6,17711,29622,40092,15.86278586,12.9,13.4,16.45316253,17.1,15.6,80.7,81.7,79.1,62.8,41.6,42.6,21.75819587,16.9,13,0,0,0,18698
744,22045,5.1,5.2,7.8,20838,31204,41783,19.90228562,17.2,18.5,10.30543342,8.8,9.8,71,73.4,70.9,59.3,38.5,41.6,20.90777938,20.2,18.1,2.142876641,2.415854557,0.272977916,73266
745,22047,8.5,3.6,5.3,20371,29039,42215,25.1446607,20.4,20.6,13.01092319,10.7,12.9,74.8,77.4,75.3,59,38.9,42,23.27339067,19.5,12.6,1.410564226,1.44057623,0.030012005,33320
746,22051,5,3.6,6.8,27916,38435,48175,19.02576326,15.4,16.8,10.09012709,6.2,10.3,62.9,63.9,63.7,76,30,32,11.4424894,10.8,10.1,2.579775439,2.65442426,0.074648821,455466
747,22053,7.3,4.3,7.5,18467,27736,42907,15.92759082,13.7,15.2,10.81668478,10.5,11.5,74.7,74.9,75.3,59.9,41.2,42.1,23.54866077,18.1,12.6,2.131382217,2.195005567,0.06362335,31435
748,22055,4.5,4.5,5.5,24339,36518,47559,18.12775435,14,15,10.41064199,7.4,7.1,61.3,66,65,73.3,29,29.9,16.22978643,11.8,11.6,3.396271975,4.299144895,0.902872921,190503
749,22057,4.5,3.4,4.3,21416,34910,47492,14.87751531,12.4,13.8,7.969488063,8.5,8,75.7,78,75.8,56.2,38,39,18.98450947,13.2,11.8,1.778291506,1.811634472,0.033342966,89974
750,22059,4.9,2.8,6.5,18597,28189,37572,13.0388786,9.8,12.1,14.79309767,15.7,16.6,82.1,83.3,80.6,61,38.5,41,15.43694401,14.9,10.9,1.960509733,0,-1.960509733,14282
751,22061,5.4,7.9,12.3,19254,26977,35247,20.72291828,15.3,15.7,10.57830695,10.4,9.7,62.1,60,56.5,74.5,24.7,26.6,19.83849847,18.2,18.5,1.434990237,1.99957656,0.564586323,42509
752,22063,7.6,3,5.2,25470,38887,54708,12.00455935,10.7,13.1,11.30065554,9.9,8.3,82.2,83.7,79.8,66.7,43.2,40.1,11.54962571,9.1,8.4,0.642603525,0.882218398,0.239614874,91814
753,22065,12.2,6.1,13.6,12792,20509,26441,33.54037267,24.2,26.4,11.83910429,10.2,16.2,64.3,61.9,61.4,53.3,33.7,44.3,36.82839466,29.7,25.1,1.675407925,1.456876457,-0.218531469,13728
754,22067,9.1,5.8,11.2,17309,25124,31781,23.81925249,19.8,21.8,10.98749391,10.5,12.6,73.8,71.5,68.6,57.8,38.8,41.8,25.17482517,21.3,21.8,2.224299668,2.288772122,0.064472454,31021
755,22069,8.8,5.4,10.4,15778,25722,30326,25.15667949,17.7,18.2,16.87047995,15.6,16,67,64.5,61.7,65,32.1,35.8,27.96804902,20.9,21.8,1.509723644,2.200614125,0.690890481,39080
756,22071,6.4,5.5,12,18477,27133,37468,38.40509718,24.5,20.9,16.55251293,12.5,25.1,43.7,46.5,47.8,68.1,23.4,26.9,27.29006995,23.7,19,1.947700929,1.807400438,-0.140300491,484674
757,22073,5.9,5.2,7,21129,32047,39823,23.50748314,17.9,20,10.26998224,8.2,9,64.8,64.1,61.2,71.6,30,33.7,19.57771421,15.8,17.2,2.777589134,3.511035654,0.73344652,147250
758,22075,5.5,3.6,5.9,24076,38173,54730,15.50045634,14.6,14.8,12.92408821,13.9,15.8,75.9,78.9,74.8,58,34.2,33.2,18.67763559,15.4,7.7,0.859588145,0.822214748,-0.037373398,26757
759,22077,10.2,4,6.3,18772,30618,41177,19.88856998,15.3,15.9,20.2062919,18.5,18.4,74.1,77.7,76.3,58.6,39.1,39.3,25.62738906,18.7,12.1,0.79075693,1.142204455,0.351447524,22763
760,22079,6.4,4,6.7,20811,29856,40658,20.55271238,16.8,18.4,10.33978025,9.5,9.5,66.5,68,65.5,69,33.8,35.1,18.64332604,16.4,13.8,2.699130104,3.324441771,0.625311666,126337
761,22083,9.7,3.6,13.4,15298,23668,37682,22.16014898,18.8,19.2,11.8540655,10.1,12.4,73.7,72.2,70.7,52,32.1,38.1,27.62029094,23.1,15.4,2.430770697,2.764405891,0.333635194,20981
762,22085,4.8,4.2,7.9,16790,26655,35395,16.17670683,12,13.6,34.62350457,32.6,31.9,80.1,81,78.4,61.9,40.9,45.4,21.35135135,16.3,16.1,1.108316638,0,-1.108316638,23459
763,22089,5.4,3.4,6.7,31777,45139,60961,15.77657153,14.7,16.3,10.50824176,5.8,6.7,78.9,81.4,79.8,74,36.1,36.9,12.89455428,9.3,11,1.019304377,1.019304377,0,48072
764,22091,7.1,5,13.5,15475,24970,27393,21.46575891,18.4,19.3,13.33333333,23.1,15.9,84.3,84.9,82.5,57.6,39.5,43.2,27.88721514,22.8,16.7,0,0.665083135,0.665083135,10525
765,22093,8.5,5.5,6.3,23105,35277,51725,21.83479396,19.3,20.5,7.239688491,8.1,8.7,82.4,85.6,83.9,61.1,45.2,48.2,21.3848153,18,11.3,0.989819005,1.272624434,0.28280543,21216
766,22095,7.1,4.2,9,29035,39456,47666,18.57447221,18.1,20.9,10.83830235,8,8.8,79.7,81,79.2,71.5,38.9,37.4,14.83633546,13.9,12.6,1.27776229,1.440386581,0.162624291,43044
767,22097,9.1,5.2,6.6,14670,22855,31813,21.545277,17.9,19.2,11.75450429,10.7,10.7,71.8,70.7,70.6,55.3,33.3,40.6,32.28387463,24.7,23.8,2.189281642,2.690992018,0.501710376,87700
768,22099,6.1,5,7.3,19116,30701,41302,18.56401384,15.9,17,16.81446112,15.2,12.4,79.9,81.7,79.6,53.7,37.8,42.7,23.06366848,18.4,13.6,0.843916596,0.88508326,0.041166663,48583
769,22101,6.8,4.8,6.8,20980,28072,40431,20.0846376,16.5,18,11.09486383,10.8,11.2,68.6,73.9,70.2,58.1,38.3,37.7,22.37640937,20.6,18.1,1.514018692,1.663551402,0.14953271,53500
770,22103,5.3,2.5,5.7,30656,47883,60866,13.25745065,11,12.4,13.18607418,8.2,8.3,75.8,80.5,79.5,76.9,26.5,27.6,11.13213736,7.6,7.1,2.446828534,3.199698852,0.752870318,191268
771,22105,10,5.1,10.6,16849,29412,38957,22.46309963,16.2,17.4,11.82223543,10.4,9.9,72.7,73.3,69.9,60.7,34.3,35.9,25.11955247,18,17.1,1.590646996,1.878951764,0.288304768,100588
772,22109,4.7,3.3,5.8,21765,35235,48437,16.13069307,14.1,15.7,10.10560199,9.8,8.6,73.2,75.6,72.2,59.6,35.8,39,20.24845207,15.8,13.9,1.83726783,2.143479135,0.306211305,104503
773,22111,6.6,4,6,18083,29061,38930,16.6580623,13.7,15.3,19.08856406,18.5,19.4,82.3,81.2,78.1,64.3,40.1,44.1,19.39736347,14.3,16.4,0,1.008639214,1.008639214,22803
774,22113,6,3.9,5.2,18202,29500,42693,16.36011617,13,14.5,12.76459899,11.7,13.3,75.7,77.1,76,58.3,38,46,23.16593725,17.4,13.5,1.468210456,1.95141896,0.483208504,53807
775,22115,7.4,4,7.7,19147,31216,42554,10.13509104,10.7,11.5,11.61317177,13.2,10.6,50.4,56.7,55.8,76.9,36.4,39.2,15.94783058,12.2,12.2,0.64723687,1.047000819,0.399763949,52531
776,22117,8.9,4,13.5,16246,24264,30363,22.23862452,17.1,18.3,12.15871034,13.8,13.9,76.4,76.4,74.3,61.5,40.2,43.6,26.5470775,19.4,22.1,1.844010381,1.844010381,0,43926
777,22119,9.3,4.5,9.8,18716,28408,35999,20.56074766,16.3,17.6,13.69997277,13.1,14.5,74.1,74.5,70.8,63.9,35.9,39.5,20.16957862,15.3,17.2,1.482154383,1.577777247,0.095622863,41831
778,22127,4.6,3.4,8.5,16967,25462,32039,18.75732708,15.3,17.4,17.39937197,21,24.4,76.2,74.8,73.1,58,40,42.7,22.39084754,17,17.4,2.071741447,2.130934059,0.059192613,16894
779,23001,6.6,3.3,7.9,26979,35793,44470,15.51324562,10.8,12,8.668264293,8.6,9.7,62.2,63.4,64.4,71.8,40.2,39.8,8.743304201,7.5,9.7,2.071430636,1.965450464,-0.105980172,103793
780,23003,6.8,3.8,5.9,22230,28837,36574,11.5619267,8.1,9.4,18.36235392,21.6,21.7,69.5,73,71.2,70.9,38.5,39,11.0368176,9.8,10.6,2.3668479,2.204549758,-0.162298142,73938
781,23005,3.7,2.5,5.2,32286,44048,55658,14.74947295,9.5,9.7,13.99399399,11.9,15.4,64.3,66.8,66.9,85,28.2,26.3,5.662572925,5.2,6.9,2.661777329,3.128623707,0.466846377,265612
782,23007,6.2,4.6,8.4,24432,31459,39831,12.80431636,9.2,9.4,37.62731481,38.4,40.1,75.6,76.1,75.5,79.7,41,36.7,8.98671529,10.7,10.2,1.900430991,1.968303526,0.067872535,29467
783,23009,4.9,3.4,6.3,25247,35811,47533,11.7248364,8.1,8.2,39.65653375,35.6,39.7,75.7,75.7,74.4,83.3,34.4,33.6,6.629448709,7,6.8,1.795678786,1.988762526,0.19308374,51791
784,23011,4.4,3,6.6,28616,36498,45973,14.13716026,10,10.6,15.02284696,15.4,16.1,70.9,71.2,71.3,78.9,37.7,37.4,7.331027572,8.5,7.8,2.390832864,2.62991615,0.239083286,117114
785,23013,5.1,2.1,5.2,25405,36774,45264,13.41252919,9,9.4,24.54100689,23.2,27.3,73.6,74,74.1,80.8,36.4,37.2,8.206068011,6.4,7.9,2.549346257,2.826997829,0.277651573,39618
786,23015,3.4,2.7,6,28373,38686,47678,10.51834595,7.7,8.8,31.75960771,32.1,35.5,83.2,83,81,81.4,35.1,32.6,6.331036094,6.6,7.7,1.665873394,1.963350785,0.297477392,33616
787,23017,6.8,3.3,9.8,24535,33435,39748,13.47697797,9.5,10.4,32.4194146,30.9,32.6,76.1,77,76.7,76.9,43,43.3,9.832693363,8.3,9.6,1.680211853,1.607159164,-0.073052689,54755
788,23019,5.7,3.6,6.3,26631,34274,42658,13.97245902,9.9,10.3,11.89067618,13.1,14.7,69.7,69.8,68.3,79.1,38.4,36.7,9.458615305,9.7,10.1,2.228831278,2.435843471,0.207012193,144919
789,23023,3.4,2.2,5.6,31948,41908,55486,12.76665573,9.6,10.1,14.02309848,14.4,17.5,70.8,72.1,75,81.1,35.8,34.9,5.892604291,6.9,5.7,1.363094224,1.448287613,0.085193389,35214
790,23025,6.7,3.9,8.4,22829,30731,36647,13.75175783,10.1,10.3,25.73113491,27.4,28.3,77.3,77.8,76.5,71.9,45.3,43.9,11.02535832,11.1,14,1.454173872,1.493475869,0.039301997,50888
791,23027,7.2,3.6,7.8,23148,33986,41312,12.7694859,9,9.9,23.27421049,22.1,23.8,80.8,79.8,78.5,77.4,38.8,39.7,12.59357111,10.9,10.2,1.51598677,1.901874311,0.385887541,36280
792,23029,7.5,4.8,10.4,19993,25869,34859,13.86302504,9.5,9.6,29.83685421,35.6,37.8,78.8,77.7,75.4,73.2,41.9,39.3,14.76331663,14.2,14.1,2.032939513,1.856162164,-0.176777349,33941
793,23031,4.7,2.4,6.2,32432,43630,55008,12.24308804,9.5,9.7,22.63294179,20.9,23.4,71.6,72.6,73.4,79.5,35,34.2,4.743586925,5.9,5.6,1.654689358,1.868888627,0.21419927,186742
794,24001,11.5,4.8,8,21546,30821,37747,16.03685732,10.3,11,8.854919571,11.1,12.4,69.9,70.2,69.2,71,42.4,43,12.75913968,9.7,9.6,2.842653143,2.90938209,0.066728947,74930
795,24003,3.5,2.1,5.5,45147,61768,83456,13.18316068,11.1,12.1,5.140145298,4.4,6.2,72.9,75.5,74.2,81.1,27.9,26.2,3.049626702,3.6,3.3,1.842109563,2.089221821,0.247112258,489656
796,24005,4.8,2.8,6,38837,50667,63959,15.66887033,12.8,14.5,4.714210113,4.4,5.6,66.3,67.6,66.8,78.4,27.6,27.6,3.832188292,4.5,5.3,2.805279653,2.956414757,0.151135104,754292
797,24009,3.7,2.1,4.4,47608,65945,90838,11.46808817,9.9,11.3,10.47749552,7.7,8.6,85,85.2,83.8,79.3,34.4,33.6,3.899362053,3.1,2.8,1.381382187,1.703257648,0.321875461,74563
798,24011,4.5,3.2,6.4,27758,38832,58799,15.69077172,13.6,13.6,7.091670544,7.7,9.8,73.5,74.1,72.2,66.8,42,40.4,8.662471549,9,8,0.806126562,0.906892382,0.10076582,29772
799,24013,3.8,1.9,3.5,42378,60021,81621,9.543189124,8.3,8.6,2.996349276,3.2,4.2,78.5,82,82,78.5,33.3,31.4,2.497871966,2.7,4,1.822435171,2.107397761,0.28496259,150897
800,24015,10.4,2.8,6.9,36019,50510,64886,13.07935849,11.1,12,10.5980619,9.4,10.3,75,75,73.3,72.2,37.9,37.6,5.627928531,5.4,6.3,1.128549988,1.512489674,0.383939687,85951
801,24017,2.9,2.4,5.9,46415,62199,88825,14.60380319,14.5,16.3,4.45675182,5.1,6.8,75.7,78.2,78.7,81,33.4,31,3.710872074,3.7,3.7,1.7171868,2.173444162,0.456257362,120546
802,24019,7.6,3.6,10.8,24922,34077,45151,20.9540636,15.5,16,15.08164553,13.5,18.3,67.6,70.1,68.5,64.7,42.1,40,10.34241789,10.1,9.5,1.727847689,2.249462085,0.521614397,30674
803,24021,4.2,2.2,4.8,41382,60276,81686,11.34125721,9.4,10,4.195217962,4,5.9,70.8,75.9,75.8,80.4,30.1,27.4,3.493503612,2.9,3.2,1.715511811,2.191758374,0.476246563,195277
804,24023,9.8,3.3,5.5,22733,32238,45760,11.48952577,8.4,9.3,28.39436221,31.5,36.1,79.1,77.9,77.1,68.4,43.6,42.3,11.56759533,9.8,8.9,1.708771695,1.708771695,0,29846
805,24025,4.6,2.1,5.4,41680,57234,77010,11.61330197,10.2,11.3,4.895704783,4.2,5.6,73.9,78,79.6,81.6,28.2,28.7,4.082240763,3.6,4,1.710965735,2.003751315,0.29278558,218590
806,24027,2.6,1.8,4.1,54348,74167,103273,11.32548184,9.5,10.5,5.849854649,3,4.1,72.2,73.8,73.7,91.1,16.2,14.7,2.227123673,2.5,2.8,1.90040429,2.388618555,0.488214266,247842
807,24029,5.9,2.7,5.2,30104,39869,50141,15.31243335,11.1,10.9,18.07847451,18.5,22.6,71.6,70.4,71.1,71.4,35.9,33.4,7.084468665,9.3,5.1,2.344116268,2.656665104,0.312548836,19197
808,24031,2.5,2.2,5.2,54089,71551,93373,13.40802696,10.5,11.3,4.563392093,3,5,67.9,68.7,67.6,90.6,14.5,14.5,2.749822962,3.7,4,2.953027512,3.235849456,0.282821945,873341
809,24033,3.7,4.1,8.3,43127,55256,71260,23.03463472,19.6,20.4,4.472212966,5.2,7.4,58.9,61.8,62.8,83.2,27.3,28.1,3.738846572,5.3,5,1.746692202,1.853989008,0.107296807,801515
810,24035,3.5,1.9,5.2,39190,57037,81096,10.92385161,9.5,9.2,10.43459552,8.2,10.5,81,83.4,82.9,76.8,30.2,30.4,4.874767129,4.4,3.8,0.961467347,1.405221507,0.44375416,40563
811,24037,4.4,3.1,4.6,37158,54706,80053,11.89488243,10.6,11.7,8.480780964,10.1,8.9,69.7,71.8,71.7,77.1,35,32.8,5.359035172,5.2,4.7,1.299138161,1.461530431,0.16239227,86211
812,24041,3.1,2.1,6.1,31885,43532,63017,14.09259885,9.8,10.1,13.74430156,13.3,17.5,68.1,71.6,72.1,76.5,30.7,27.7,6.361095584,5.3,4.3,3.253282858,4.110966521,0.857683663,33812
813,24043,7,2,6.6,29632,40617,52994,13.43163622,10.7,12,5.660934075,6.1,8.4,63.8,65.6,65.5,69.3,38.9,37.5,7.151407262,7,7.7,2.008747527,2.167931293,0.159183766,131923
814,24045,7,3.7,8.3,28512,39035,50752,18.80284938,14.1,15.2,7.75873522,6.3,9.6,66.7,66.5,62.6,72.1,34.4,33.2,7.863448487,8.7,7.8,2.670006143,3.095316856,0.425310713,84644
815,24047,8.6,4.1,7.1,27586,40650,55487,16.58671022,10.8,10.9,66.16746411,58.4,60.1,69.3,75,75.3,70.8,34.1,33.7,8.017908018,7.2,6.2,1.761811658,2.234492835,0.472681177,46543
816,24510,8.1,6,11.5,24045,30078,39386,39.29600444,25,23.8,8.963273692,14.1,15.8,48.6,50.3,47.7,60.7,28.2,29.4,17.81045752,18.8,16.5,2.027170224,1.879739662,-0.147430562,651154
817,25001,7.1,3,6.2,31766,45933,60317,14.60985271,9.4,9.6,42.6105095,35.5,40.3,72.4,77.8,77.4,88.4,27.2,25.2,5.77693041,4.6,5,2.456914008,2.708905188,0.25199118,222230
818,25003,6.8,3.3,7.5,30470,39047,48907,16.08049806,11,11.5,15.56028854,15.5,18.1,65.2,66.9,67.3,77.9,34.1,33.3,6.339247079,6.5,7.9,2.571265552,2.319325988,-0.251939564,134953
819,25005,8.8,3.8,8.8,31520,43496,54955,17.25246211,13,14,6.741868959,5.3,7.6,59.1,61.6,62.3,65,29.6,30.3,7.42578254,7.8,8.8,1.675774952,1.814176009,0.138401056,534678
820,25009,6.4,3,6.8,37913,51576,64153,17.81078183,12.4,13.5,7.607996264,4.1,6.8,61.2,63.5,63.8,80.2,28.1,26.8,7.479364143,6.6,7.7,1.950460245,2.072104824,0.121644579,723419
821,25011,4.9,3.1,7,30350,40768,52002,15.75935916,10.6,10.7,9.060998881,7.7,9.8,65.6,66.9,68.9,82.4,31.2,30.7,7.499594178,6.5,7.7,1.677500524,1.845250577,0.167750052,71535
822,25013,6.4,3.5,9.6,31100,39718,47724,21.98007629,15.9,17.5,5.620885988,5.7,6.4,60.2,61.9,62.1,73.6,32.6,32.8,10.88480382,11.4,13.2,2.034070684,1.974889748,-0.059180936,456228
823,25015,4.9,3.5,7.2,34154,46098,59505,15.36795867,9.8,10.3,5.68327429,4.5,6.2,62.3,65,66.4,83,25.8,25.5,5.699034219,5.1,6.2,1.760251164,1.878476989,0.118225824,152251
824,25017,4.9,2.4,6,43847,60821,77377,15.72162796,9.9,10.1,4.462886818,2.7,5.1,59.6,61.7,62.2,84.3,23.4,22.6,4.245251964,4.3,5.1,2.228749089,2.267646425,0.038897336,1465396
825,25021,4.9,2.1,6.2,46215,63432,81027,14.43860059,9.5,10.1,3.808019728,2.5,4.6,67.7,69.7,69.2,88,24.2,22.9,3.081751944,2.9,4.1,2.560325261,2.568013926,0.007688664,650308
826,25023,6.9,2.8,8.1,40905,55615,73131,15.77095868,11.9,12.6,11.29364302,7.3,9.5,73,75.6,76.1,83.8,30.7,30.9,5.2570279,4.9,5,1.734267864,1.895004886,0.160737022,472822
827,25025,5.8,4.4,9.2,29399,39355,50597,31.64926145,16.3,16.3,8.716589002,4.7,7.2,32.5,33.9,35.3,75.4,25.7,25.4,14.43736882,14.9,15.7,1.822248832,1.775859045,-0.046389787,689807
828,25027,6.7,2.8,7.5,35774,47874,64152,15.83680727,11.4,12.2,6.898020241,4.8,7.3,61.4,64.1,66.1,77.4,30.2,29.6,6.311686915,6.8,6.9,1.813671246,1.934848987,0.121177741,750963
829,26001,13.4,4.4,15.2,18013,31362,34858,10.39844509,5.8,6.4,59.08392548,51.5,54,86.4,89.9,89.6,68.6,41.9,42.1,12.94917449,9.1,10.5,0,0,0,11719
830,26003,9.5,4.4,10.8,21569,35892,38262,11.58110883,7.6,7.1,42.21645022,36.5,40.5,80,82.5,82.8,73,42.3,43.3,11.2444978,7.2,7.2,0,0,0,9862
831,26005,6.3,2.9,8.2,30596,45813,50240,11.26216782,9.1,9.8,12.87539497,11.8,15,80.7,82.9,81,74.4,39.1,39,6.838730889,5,8.8,1.059953627,1.268158804,0.208205177,105665
832,26007,10.5,4.4,9.9,22598,34177,36695,12.61387526,9,9.8,17.96826277,16.2,20.3,78.1,79.1,78.8,73.6,35.7,34.9,10.7649057,7.7,11.7,2.299291052,2.235421856,-0.063869196,31314
833,26009,10.4,3.8,12.4,22636,38107,43123,11.39946175,7.9,8.3,46.89996196,38.9,44.5,80.9,84.9,83.9,76.4,37.1,37.3,9.548215642,6.2,11.4,1.1683254,1.1683254,0,23110
834,26011,9.3,4.4,12.8,19489,32805,36689,12.74251497,9,9.6,36.54257114,29.8,31.6,81.4,84.6,83.6,65.4,42.2,41.8,16.97619048,11.3,12,0,0.984422954,0.984422954,17269
835,26015,6.4,3.1,9.2,30516,46820,51869,9.750161071,7.7,8.6,14.95667161,11.9,16.5,84,85.8,83.8,78.3,39.3,39.9,6.938020352,3.9,5.9,1.127653951,1.039555986,-0.088097965,56755
836,26017,8.2,3.9,9.5,27940,38646,44659,15.16173389,10.9,11.8,4.625401275,5.4,7.5,76.9,79.3,77.8,74,37,35.9,10.24342428,6.7,9.2,2.042539285,2.260410142,0.217870857,110157
837,26019,12,3.8,11.7,21577,37350,44718,9.928673324,7.7,8.4,44.23279187,37,40.2,81.9,85.7,85.3,76.6,36.4,33.8,9.599545584,4.7,6.5,0,1.43767971,1.43767971,15998
838,26021,7.2,3.6,10.4,27245,38567,42625,18.47188961,13.2,13.6,12.23465455,13.4,18,69.6,72.3,71.5,74.7,31.9,32,11.58091548,9.3,11.7,1.74819794,1.895932978,0.147735037,162453
839,26023,7.5,3,11.1,25332,38760,42133,13.41385887,9.9,11.1,19.1229877,17.5,21.2,76.1,78.9,76.3,73.8,40.8,41.2,11.50004499,6,11.9,1.747220827,1.681700046,-0.065520781,45787
840,26025,7.5,3.6,11.5,27476,38918,42568,18.7201187,13,14.6,6.844783258,7.8,11.5,71,73,69.8,76.8,35.6,34.5,10.96905537,8.1,12.4,2.268362503,2.123419212,-0.144943291,137985
841,26027,7.5,3.3,9.4,28002,41264,45177,13.74927787,9.9,10.7,19.45327681,17.6,20.4,78.9,81.9,80.1,72.3,37.6,38.2,9.076501945,6.8,10.8,0.880557295,0.724013776,-0.156543519,51104
842,26031,12.3,8.1,18.1,21006,33417,37903,12.85317655,8.6,8.8,41.79559972,34.7,39.2,79.5,82.8,81.6,73.5,40.6,40,12.27897839,8.7,12.9,1.588021779,1.701451906,0.113430127,26448
843,26033,11.7,5.3,11.9,21449,34464,40194,14.37671746,10.7,10.9,35.96515563,30.7,32.6,73.4,74,70.8,73.6,35.9,38.6,13.09260624,8.9,11.8,1.219417274,1.712373194,0.492955919,38543
844,26035,11,4.5,17.1,17163,28845,34399,14.25558836,9.4,10,49.31800366,42.9,44.2,78.4,82.3,79,66.9,40.4,40.8,18.99641577,12.1,16.3,1.151926277,1.119928325,-0.031997952,31252
845,26037,6.6,2.1,6.9,36180,52806,58016,9.901363322,8.4,8.6,3.564101341,4,6.3,83,85.3,78.6,83.7,32.9,31.3,4.304241589,3.3,5.4,0.942041295,1.034701095,0.0926598,64753
846,26041,9.6,4.6,9.1,22791,35511,41951,12.54487242,8.3,8.8,18.94801428,17.6,20.9,76.2,79.6,79,76.9,35.8,38.4,11.34924501,7,8.7,1.687435099,1.921079958,0.23364486,38520
847,26043,7.8,3.4,7.7,24809,34825,42586,11.71291355,8.4,9,17.58642071,16.9,18.8,79.4,80.2,80.3,78.5,44.4,42.3,7.49275744,7.1,8.8,3.130460105,3.130460105,0,27472
848,26045,6.1,3,8.2,35734,49588,54885,12.64245014,10.3,11.1,4.195174142,4.6,7.6,72.9,74.2,72.6,85.5,30.4,30.2,5.278825164,4.1,6.5,1.418166032,1.369929092,-0.04823694,103655
849,26047,9.7,4.9,9.3,26015,40222,49235,12.60863161,8.5,9.6,35.40153418,32.2,36.2,74.2,75.6,74.2,81.5,31.3,29.1,6.268436578,4.5,5.9,3.562680917,4.835066959,1.272386042,31437
850,26049,9.8,4.5,14.3,31030,41951,43483,23.22764979,16.3,17.2,5.568825816,7.5,12,70.4,73.2,70.3,76.8,33.4,34.4,14.02303375,10.2,14.1,2.233222742,2.327229038,0.094006296,436141
851,26051,10,4.3,12.5,18587,32019,37936,11.45451649,8,8.8,43.85623111,37.2,39.2,81.6,85.7,84.7,64.8,41.6,40.6,17.24518776,10.4,14.1,0.960688622,1.037543711,0.07685509,26023
852,26055,7,3.2,8.2,29034,43169,50647,12.90284777,9.2,9.5,16.6144746,12.8,15.1,74.8,77.4,75,84.9,27.9,28,6.353991536,3.8,5.9,3.760269915,4.391274113,0.631004198,77654
853,26057,9.1,3.2,11.6,24530,37262,40114,12.68249951,10.2,11.4,7.075311246,6.5,9.1,76.2,77.7,74.7,77.1,42.1,41.9,11.72453592,7.3,12.2,1.962870994,1.915572898,-0.047298096,42285
854,26059,8.9,3.5,11.3,26019,40396,42989,11.57411345,8.4,9.5,15.68986898,14.1,18.2,77.2,79.9,78.3,75.2,43,42.8,9.543181626,5.2,10.4,1.525995658,1.762417521,0.236421863,46527
855,26061,7.6,4.5,8,17650,28817,34174,13.65040148,8,7.7,23.84366327,22.3,23.6,69.5,71.4,69.1,73.9,36,36.3,12.69154721,9.9,12.2,1.443802754,1.638160817,0.194358063,36016
856,26063,10.6,3.4,8.7,21852,35315,40038,11.1581775,7.4,8.1,32.83725639,28.6,32.3,79.4,83.4,81.8,68,42.9,43.2,12.3881978,7.3,9.1,2.272790266,2.328224175,0.055433909,36079
857,26065,6.4,3.9,8.9,30162,40774,45808,19.53009373,12.1,12.7,5.430156069,5.6,8.3,58.4,60.8,59.2,83.9,23.4,23.6,11.04746443,8.3,12.5,2.294858943,2.531147071,0.236288128,279320
858,26067,10.2,2.7,11.3,29430,43074,46454,12.87043665,10.1,10.9,6.236657518,6.4,10.6,77.3,80,77.7,77.2,40.4,39,8.826687666,6.8,12.1,1.186644559,1.397964823,0.211320264,61518
859,26069,8.7,4.5,14.4,20091,31321,36861,10.57726361,8.4,8.8,40.62612082,42.6,42.5,68.4,82,81.7,76.3,40.2,39.4,10.77065924,9.5,11.9,0,1.79231135,1.79231135,27339
860,26071,9.1,4.8,7.4,16307,28560,33734,11.28560021,8.4,8.3,37.43776966,34.5,39.4,80.1,82.4,81.7,73,45.6,45.7,12.40473062,7.1,6.4,1.978992236,0,-1.978992236,13138
861,26073,6.3,4.7,13,22659,34262,36880,14.29562804,8.9,9.6,11.8245614,8.6,9.8,65,63.2,58.1,79.7,33.9,33.2,14.19737181,7.4,12.9,1.483796625,1.97313381,0.489337185,63351
862,26075,7.3,3.4,10.6,29156,43171,46117,15.92931735,12,13.3,7.449248866,7.5,12.5,73.7,76.5,73.4,77.7,32.9,35.2,9.40552396,6.5,11,1.817929328,1.881051874,0.063122546,158422
863,26077,5.4,4.6,10.9,31060,42022,44794,16.51806664,11,11.8,5.905232983,5.8,8.5,64.4,65.7,63.9,83.4,25.9,25.9,8.891306674,6.5,11.2,2.099722133,2.108104257,0.008382124,238603
